10 10 30
1.4048319255318794e-08
-6.3217436648934569e-08 -6.3217436648934569e-08 7.7265755904253368e-08
-4.9169117393615776e-08 -6.3217436648934569e-08 7.7265755904253368e-08
-3.5120798138296984e-08 -6.3217436648934569e-08 7.7265755904253368e-08
-2.1072478882978185e-08 -6.3217436648934569e-08 7.7265755904253368e-08
-7.0241596276593929e-09 -6.3217436648934569e-08 7.7265755904253368e-08
7.0241596276593995e-09 -6.3217436648934569e-08 7.7265755904253368e-08
2.1072478882978198e-08 -6.3217436648934569e-08 7.7265755904253368e-08
3.5120798138296984e-08 -6.3217436648934569e-08 7.7265755904253368e-08
4.9169117393615783e-08 -6.3217436648934569e-08 7.7265755904253368e-08
6.3217436648934569e-08 -6.3217436648934569e-08 7.7265755904253368e-08
-6.3217436648934569e-08 -4.9169117393615776e-08 7.7265755904253368e-08
-4.9169117393615776e-08 -4.9169117393615776e-08 7.7265755904253368e-08
-3.5120798138296984e-08 -4.9169117393615776e-08 7.7265755904253368e-08
-2.1072478882978185e-08 -4.9169117393615776e-08 7.7265755904253368e-08
-7.0241596276593929e-09 -4.9169117393615776e-08 7.7265755904253368e-08
7.0241596276593995e-09 -4.9169117393615776e-08 7.7265755904253368e-08
2.1072478882978198e-08 -4.9169117393615776e-08 7.7265755904253368e-08
3.5120798138296984e-08 -4.9169117393615776e-08 7.7265755904253368e-08
4.9169117393615783e-08 -4.9169117393615776e-08 7.7265755904253368e-08
6.3217436648934569e-08 -4.9169117393615776e-08 7.7265755904253368e-08
-6.3217436648934569e-08 -3.5120798138296984e-08 7.7265755904253368e-08
-4.9169117393615776e-08 -3.5120798138296984e-08 7.7265755904253368e-08
-3.5120798138296984e-08 -3.5120798138296984e-08 7.7265755904253368e-08
-2.1072478882978185e-08 -3.5120798138296984e-08 7.7265755904253368e-08
-7.0241596276593929e-09 -3.5120798138296984e-08 7.7265755904253368e-08
7.0241596276593995e-09 -3.5120798138296984e-08 7.7265755904253368e-08
2.1072478882978198e-08 -3.5120798138296984e-08 7.7265755904253368e-08
3.5120798138296984e-08 -3.5120798138296984e-08 7.7265755904253368e-08
4.9169117393615783e-08 -3.5120798138296984e-08 7.7265755904253368e-08
6.3217436648934569e-08 -3.5120798138296984e-08 7.7265755904253368e-08
-6.3217436648934569e-08 -2.1072478882978185e-08 7.7265755904253368e-08
-4.9169117393615776e-08 -2.1072478882978185e-08 7.7265755904253368e-08
-3.5120798138296984e-08 -2.1072478882978185e-08 7.7265755904253368e-08
-2.1072478882978185e-08 -2.1072478882978185e-08 7.7265755904253368e-08
-7.0241596276593929e-09 -2.1072478882978185e-08 7.7265755904253368e-08
7.0241596276593995e-09 -2.1072478882978185e-08 7.7265755904253368e-08
2.1072478882978198e-08 -2.1072478882978185e-08 7.7265755904253368e-08
3.5120798138296984e-08 -2.1072478882978185e-08 7.7265755904253368e-08
4.9169117393615783e-08 -2.1072478882978185e-08 7.7265755904253368e-08
6.3217436648934569e-08 -2.1072478882978185e-08 7.7265755904253368e-08
-6.3217436648934569e-08 -7.0241596276593929e-09 7.7265755904253368e-08
-4.9169117393615776e-08 -7.0241596276593929e-09 7.7265755904253368e-08
-3.5120798138296984e-08 -7.0241596276593929e-09 7.7265755904253368e-08
-2.1072478882978185e-08 -7.0241596276593929e-09 7.7265755904253368e-08
-7.0241596276593929e-09 -7.0241596276593929e-09 7.7265755904253368e-08
7.0241596276593995e-09 -7.0241596276593929e-09 7.7265755904253368e-08
2.1072478882978198e-08 -7.0241596276593929e-09 7.7265755904253368e-08
3.5120798138296984e-08 -7.0241596276593929e-09 7.7265755904253368e-08
4.9169117393615783e-08 -7.0241596276593929e-09 7.7265755904253368e-08
6.3217436648934569e-08 -7.0241596276593929e-09 7.7265755904253368e-08
-6.3217436648934569e-08 7.0241596276593995e-09 7.7265755904253368e-08
-4.9169117393615776e-08 7.0241596276593995e-09 7.7265755904253368e-08
-3.5120798138296984e-08 7.0241596276593995e-09 7.7265755904253368e-08
-2.1072478882978185e-08 7.0241596276593995e-09 7.7265755904253368e-08
-7.0241596276593929e-09 7.0241596276593995e-09 7.7265755904253368e-08
7.0241596276593995e-09 7.0241596276593995e-09 7.7265755904253368e-08
2.1072478882978198e-08 7.0241596276593995e-09 7.7265755904253368e-08
3.5120798138296984e-08 7.0241596276593995e-09 7.7265755904253368e-08
4.9169117393615783e-08 7.0241596276593995e-09 7.7265755904253368e-08
6.3217436648934569e-08 7.0241596276593995e-09 7.7265755904253368e-08
-6.3217436648934569e-08 2.1072478882978198e-08 7.7265755904253368e-08
-4.9169117393615776e-08 2.1072478882978198e-08 7.7265755904253368e-08
-3.5120798138296984e-08 2.1072478882978198e-08 7.7265755904253368e-08
-2.1072478882978185e-08 2.1072478882978198e-08 7.7265755904253368e-08
-7.0241596276593929e-09 2.1072478882978198e-08 7.7265755904253368e-08
7.0241596276593995e-09 2.1072478882978198e-08 7.7265755904253368e-08
2.1072478882978198e-08 2.1072478882978198e-08 7.7265755904253368e-08
3.5120798138296984e-08 2.1072478882978198e-08 7.7265755904253368e-08
4.9169117393615783e-08 2.1072478882978198e-08 7.7265755904253368e-08
6.3217436648934569e-08 2.1072478882978198e-08 7.7265755904253368e-08
-6.3217436648934569e-08 3.5120798138296984e-08 7.7265755904253368e-08
-4.9169117393615776e-08 3.5120798138296984e-08 7.7265755904253368e-08
-3.5120798138296984e-08 3.5120798138296984e-08 7.7265755904253368e-08
-2.1072478882978185e-08 3.5120798138296984e-08 7.7265755904253368e-08
-7.0241596276593929e-09 3.5120798138296984e-08 7.7265755904253368e-08
7.0241596276593995e-09 3.5120798138296984e-08 7.7265755904253368e-08
2.1072478882978198e-08 3.5120798138296984e-08 7.7265755904253368e-08
3.5120798138296984e-08 3.5120798138296984e-08 7.7265755904253368e-08
4.9169117393615783e-08 3.5120798138296984e-08 7.7265755904253368e-08
6.3217436648934569e-08 3.5120798138296984e-08 7.7265755904253368e-08
-6.3217436648934569e-08 4.9169117393615783e-08 7.7265755904253368e-08
-4.9169117393615776e-08 4.9169117393615783e-08 7.7265755904253368e-08
-3.5120798138296984e-08 4.9169117393615783e-08 7.7265755904253368e-08
-2.1072478882978185e-08 4.9169117393615783e-08 7.7265755904253368e-08
-7.0241596276593929e-09 4.9169117393615783e-08 7.7265755904253368e-08
7.0241596276593995e-09 4.9169117393615783e-08 7.7265755904253368e-08
2.1072478882978198e-08 4.9169117393615783e-08 7.7265755904253368e-08
3.5120798138296984e-08 4.9169117393615783e-08 7.7265755904253368e-08
4.9169117393615783e-08 4.9169117393615783e-08 7.7265755904253368e-08
6.3217436648934569e-08 4.9169117393615783e-08 7.7265755904253368e-08
-6.3217436648934569e-08 6.3217436648934569e-08 7.7265755904253368e-08
-4.9169117393615776e-08 6.3217436648934569e-08 7.7265755904253368e-08
-3.5120798138296984e-08 6.3217436648934569e-08 7.7265755904253368e-08
-2.1072478882978185e-08 6.3217436648934569e-08 7.7265755904253368e-08
-7.0241596276593929e-09 6.3217436648934569e-08 7.7265755904253368e-08
7.0241596276593995e-09 6.3217436648934569e-08 7.7265755904253368e-08
2.1072478882978198e-08 6.3217436648934569e-08 7.7265755904253368e-08
3.5120798138296984e-08 6.3217436648934569e-08 7.7265755904253368e-08
4.9169117393615783e-08 6.3217436648934569e-08 7.7265755904253368e-08
6.3217436648934569e-08 6.3217436648934569e-08 7.7265755904253368e-08
-6.3217436648934569e-08 -6.3217436648934569e-08 9.1314075159572167e-08
-4.9169117393615776e-08 -6.3217436648934569e-08 9.1314075159572167e-08
-3.5120798138296984e-08 -6.3217436648934569e-08 9.1314075159572167e-08
-2.1072478882978185e-08 -6.3217436648934569e-08 9.1314075159572167e-08
-7.0241596276593929e-09 -6.3217436648934569e-08 9.1314075159572167e-08
7.0241596276593995e-09 -6.3217436648934569e-08 9.1314075159572167e-08
2.1072478882978198e-08 -6.3217436648934569e-08 9.1314075159572167e-08
3.5120798138296984e-08 -6.3217436648934569e-08 9.1314075159572167e-08
4.9169117393615783e-08 -6.3217436648934569e-08 9.1314075159572167e-08
6.3217436648934569e-08 -6.3217436648934569e-08 9.1314075159572167e-08
-6.3217436648934569e-08 -4.9169117393615776e-08 9.1314075159572167e-08
